mechanism,seed,final_reserve,average_reserve,liquidity_crisis,time_to_crisis,steps_survived,total_withdrawal,average_reward,social_welfare,mean_absolute_reward_gap,reward_std,reward_range,total_messages,total_rounds,wall_time_seconds,debate_override_rate,reward_per_department,reward_profit,reward_sustainability,reward_balanced,reward_risk_averse,recovery_noise_std,shock_probability,composition,leader_index,leader_name,leader_role
structured_debate,3,0.0,49.06234469578024,True,37.0,38,325.0,53.55092692177006,267.7546346088503,25.781135911753793,23.130167257917645,59.0,570,76,0.0039151339988166,0.6052631578947368,"{'Growth Department': 83.0, 'Trading/Opportunity Team': 76.0, 'Compliance Department': 24.0, 'Operations Department': 51.88673405731154, 'Risk Department': 32.86790055153878}",79.5,24.0,51.88673405731154,32.86790055153878,0.05,0.1,standard,,,
structured_debate,4,0.0,42.83913945337057,True,34.0,35,288.0,41.68513800585217,208.42569002926083,27.219573000500258,24.809263940830572,68.0,525,70,0.0022430099998018704,0.6,"{'Growth Department': 66.0, 'Trading/Opportunity Team': 72.0, 'Compliance Department': 4.0, 'Operations Department': 34.54802128238743, 'Risk Department': 31.8776687468734}",69.0,4.0,34.54802128238743,31.8776687468734,0.05,0.1,standard,,,
structured_debate,5,0.0,46.399750245422574,True,15.0,16,146.0,19.61344761019606,98.06723805098031,13.60152545370858,12.824778695242962,30.0,240,32,0.0009819769984460436,0.375,"{'Growth Department': 35.0, 'Trading/Opportunity Team': 35.0, 'Compliance Department': 5.0, 'Operations Department': 13.076772136658928, 'Risk Department': 9.990465914321376}",35.0,5.0,13.076772136658928,9.990465914321376,0.05,0.1,standard,,,
structured_debate,6,0.8636660144219395,46.57488205033586,True,39.0,40,339.0,52.154878986437666,260.77439493218833,29.78273410778379,27.28493763359647,70.0,600,80,0.002083480001601856,0.6,"{'Growth Department': 83.0, 'Trading/Opportunity Team': 83.0, 'Compliance Department': 13.0, 'Operations Department': 44.91648310583701, 'Risk Department': 36.85791182635131}",83.0,13.0,44.91648310583701,36.85791182635131,0.05,0.1,standard,,,
structured_debate,7,4.9681212446969845,49.147472244363996,True,18.0,19,175.0,25.34427417768672,126.7213708884336,16.78410201201697,15.87562912929517,38.0,285,38,0.001066987999365665,0.2631578947368421,"{'Growth Department': 46.0, 'Trading/Opportunity Team': 43.0, 'Compliance Department': 8.0, 'Operations Department': 15.62200846353965, 'Risk Department': 14.09936242489394}",44.5,8.0,15.62200846353965,14.09936242489394,0.05,0.1,standard,,,
structured_debate,8,1.1538650723861181,44.97741338710715,True,29.0,30,258.0,37.08090378720277,185.40451893601386,24.73003724817062,22.873581585278473,60.0,450,60,0.0016835649985296186,0.5666666666666667,"{'Growth Department': 62.0, 'Trading/Opportunity Team': 64.0, 'Compliance Department': 4.0, 'Operations Department': 27.43726719893365, 'Risk Department': 27.967251737080193}",63.0,4.0,27.43726719893365,27.967251737080193,0.05,0.1,standard,,,
structured_debate,9,0.0,44.29557829835853,True,21.0,22,190.0,24.456791870313406,122.28395935156703,20.48613431613602,18.728629944927828,50.0,330,44,0.0011483380003483035,0.45454545454545453,"{'Growth Department': 47.0, 'Trading/Opportunity Team': 44.0, 'Compliance Department': -3.0, 'Operations Department': 18.322298827417157, 'Risk Department': 15.961660524149883}",45.5,-3.0,18.322298827417157,15.961660524149883,0.05,0.1,standard,,,
independent,0,2.8880223602495754,46.0224374989231,True,19.0,20,192.0,24.867032642722222,124.33516321361111,24.105038152377357,22.15222782288007,58.0,0,0,0.0007074899986037053,0.0,"{'Growth Department': 51.0, 'Trading/Opportunity Team': 49.0, 'Compliance Department': -7.0, 'Operations Department': 14.343511547641533, 'Risk Department': 16.99165166596958}",50.0,-7.0,14.343511547641533,16.99165166596958,0.15,0.0,standard,,,
independent,1,3.246758659711137,45.48010061028937,True,25.0,26,246.0,34.98720975779317,174.93604878896582,28.17501667549448,25.892002382308437,67.0,0,0,0.0008641509994049557,0.0,"{'Growth Department': 67.0, 'Trading/Opportunity Team': 63.0, 'Compliance Department': 0.0, 'Operations Department': 20.90614577815948, 'Risk Department': 24.029903010806343}",65.0,0.0,20.90614577815948,24.029903010806343,0.15,0.0,standard,,,
independent,2,2.9291226055054835,44.088282394324054,True,25.0,26,252.0,36.98755738944514,184.93778694722573,26.236349044318686,24.59110421103506,60.0,0,0,0.0009191630015266128,0.0,"{'Growth Department': 64.0, 'Trading/Opportunity Team': 69.0, 'Compliance Department': 9.0, 'Operations Department': 20.022818473008197, 'Risk Department': 22.91496847421753}",66.5,9.0,20.022818473008197,22.91496847421753,0.15,0.0,standard,,,
independent,3,0.0,38.96671771532154,True,23.0,24,224.0,27.68795088794849,138.43975443974244,28.668640581887647,26.23617907408645,68.0,0,0,0.0008068419992923737,0.0,"{'Growth Department': 60.0, 'Trading/Opportunity Team': 56.0, 'Compliance Department': -8.0, 'Operations Department': 12.820996363202187, 'Risk Department': 17.618758076540264}",58.0,-8.0,12.820996363202187,17.618758076540264,0.15,0.0,standard,,,
independent,4,0.22992666221122882,42.27169097999522,True,24.0,25,241.0,33.55014797752081,167.75073988760403,26.367400880828413,24.468703183951586,61.0,0,0,0.0008283110000775196,0.0,"{'Growth Department': 61.0, 'Trading/Opportunity Team': 64.0, 'Compliance Department': 3.0, 'Operations Department': 18.20374449482241, 'Risk Department': 21.546995392781618}",62.5,3.0,18.20374449482241,21.546995392781618,0.15,0.0,standard,,,
independent,5,3.4863102503278114,45.55494970580508,True,23.0,24,229.0,33.06991348212225,165.34956741061126,26.594525054306132,24.85202653866685,61.0,0,0,0.0007482319997507147,0.0,"{'Growth Department': 62.0, 'Trading/Opportunity Team': 63.0, 'Compliance Department': 2.0, 'Operations Department': 20.56534900002459, 'Risk Department': 17.784218410586675}",62.5,2.0,20.56534900002459,17.784218410586675,0.15,0.0,standard,,,
independent,6,1.7542378749304035,45.816840822720444,True,30.0,31,302.0,45.88498343046197,229.42491715230986,32.57083902011226,30.368359083428548,74.0,0,0,0.0009396889981871936,0.0,"{'Growth Department': 81.0, 'Trading/Opportunity Team': 83.0, 'Compliance Department': 9.0, 'Operations Department': 30.9926610280115, 'Risk Department': 25.432256124298366}",82.0,9.0,30.9926610280115,25.432256124298366,0.15,0.0,standard,,,
independent,7,3.1651015230219173,44.857079616766974,True,20.0,21,203.0,29.400267420798297,147.0013371039915,22.25196091209645,20.944344006888024,51.0,0,0,0.0006211100007931236,0.0,"{'Growth Department': 56.0, 'Trading/Opportunity Team': 53.0, 'Compliance Department': 5.0, 'Operations Department': 17.076092804594303, 'Risk Department': 15.925244299397171}",54.5,5.0,17.076092804594303,15.925244299397171,0.15,0.0,standard,,,
independent,8,2.6392053188302977,39.48743177297151,True,26.0,27,264.0,38.806570247333354,194.03285123666677,29.681699042523583,27.501503778578904,67.0,0,0,0.0007897680006863084,0.0,"{'Growth Department': 70.0, 'Trading/Opportunity Team': 73.0, 'Compliance Department': 6.0, 'Operations Department': 18.48938098422761, 'Risk Department': 26.543470252439157}",71.5,6.0,18.48938098422761,26.543470252439157,0.15,0.0,standard,,,
independent,9,4.731915454973153,43.54720394358464,True,29.0,30,295.0,46.19424214395233,230.97121071976164,30.34985530162355,29.14616219214312,68.0,0,0,0.0009371000014652964,0.0,"{'Growth Department': 83.0, 'Trading/Opportunity Team': 80.0, 'Compliance Department': 15.0, 'Operations Department': 26.657806354908843, 'Risk Department': 26.313404364852815}",81.5,15.0,26.657806354908843,26.313404364852815,0.15,0.0,standard,,,
voting,0,3.6288768174316317,34.787707978067665,True,23.0,24,215.0,25.09199080205615,125.45995401028074,15.584342556756075,15.148362689304024,35.0,120,24,0.0010246060010103974,1.0,"{'Growth Department': 38.0, 'Trading/Opportunity Team': 38.0, 'Compliance Department': 3.0, 'Operations Department': 10.597859020274525, 'Risk Department': 35.862094990006206}",38.0,3.0,10.597859020274525,35.862094990006206,0.15,0.0,standard,,,
voting,1,1.2482304616471431,39.19960832876124,True,26.0,27,255.0,36.457185226414246,182.28592613207124,11.151506849114138,10.680178743706952,24.848458903481685,135,27,0.0011020780002581887,1.0,"{'Growth Department': 46.0, 'Trading/Opportunity Team': 46.0, 'Compliance Department': 26.0, 'Operations Department': 21.151541096518315, 'Risk Department': 43.13438503555293}",46.0,26.0,21.151541096518315,43.13438503555293,0.15,0.0,standard,,,
voting,2,3.4826458680332237,35.965381892135504,True,21.0,22,220.0,28.83023406953732,144.1511703476866,11.803283120250056,11.63818091503045,25.0,110,22,0.0009394859989697579,1.0,"{'Growth Department': 39.0, 'Trading/Opportunity Team': 39.0, 'Compliance Department': 14.0, 'Operations Department': 15.229480498437152, 'Risk Department': 36.92168984924944}",39.0,14.0,15.229480498437152,36.92168984924944,0.15,0.0,standard,,,
voting,3,2.325954685123749,31.409370550836297,True,30.0,31,260.0,31.48448008566873,157.42240042834365,18.26979522946158,17.876603442244267,39.593110092067434,155,31,0.0011275070028204937,1.0,"{'Growth Department': 47.0, 'Trading/Opportunity Team': 47.0, 'Compliance Department': 12.0, 'Operations Department': 7.406889907932568, 'Risk Department': 44.01551052041109}",47.0,12.0,7.406889907932568,44.01551052041109,0.15,0.0,standard,,,
voting,4,2.456456684808602,37.31576088183532,True,27.0,28,255.0,33.911237438642225,169.55618719321112,13.974724288410904,13.612616242030091,30.0,140,28,0.0010997549979947507,1.0,"{'Growth Department': 46.0, 'Trading/Opportunity Team': 46.0, 'Compliance Department': 16.0, 'Operations Department': 18.657973197431854, 'Risk Department': 42.89821399577925}",46.0,16.0,18.657973197431854,42.89821399577925,0.15,0.0,standard,,,
voting,5,2.983458953869813,32.72609684841861,True,17.0,18,185.0,18.931327838846553,94.65663919423277,16.50585184090448,16.045359103379134,40.0,90,18,0.0006745339996996336,1.0,"{'Growth Department': 32.0, 'Trading/Opportunity Team': 32.0, 'Compliance Department': -8.0, 'Operations Department': 8.838425994346991, 'Risk Department': 29.818213199885776}",32.0,-8.0,8.838425994346991,29.818213199885776,0.15,0.0,standard,,,
voting,6,2.857574615704097,34.30253593868001,True,39.0,40,350.0,45.85234951928644,229.2617475964322,22.779098149767837,22.241177020084272,50.0,200,40,0.001227209999342449,1.0,"{'Growth Department': 65.0, 'Trading/Opportunity Team': 65.0, 'Compliance Department': 15.0, 'Operations Department': 22.63063656395102, 'Risk Department': 61.631111032481186}",65.0,15.0,22.63063656395102,61.631111032481186,0.15,0.0,standard,,,
voting,7,1.8469457975544188,34.56123067261779,True,26.0,27,220.0,28.550243600726372,142.75121800363186,12.679363698010516,12.15261650877615,29.62301155628286,135,27,0.0008882629990694113,1.0,"{'Growth Department': 39.0, 'Trading/Opportunity Team': 39.0, 'Compliance Department': 19.0, 'Operations Department': 9.376988443717137, 'Risk Department': 36.374229559914724}",39.0,19.0,9.376988443717137,36.374229559914724,0.15,0.0,standard,,,
voting,8,4.025682974783338,33.07150986545255,True,30.0,31,270.0,34.24208512522128,171.2104256261064,16.914231184110267,16.72075356892687,35.356972450344585,155,31,0.0010505450009077322,1.0,"{'Growth Department': 49.0, 'Trading/Opportunity Team': 49.0, 'Compliance Department': 14.0, 'Operations Department': 13.643027549655416, 'Risk Department': 45.56739807645099}",49.0,14.0,13.643027549655416,45.56739807645099,0.15,0.0,standard,,,
voting,9,1.3687454494345337,31.71057208527876,True,29.0,30,265.0,30.758631544730225,153.79315772365112,20.562008366885937,20.14523244634439,45.0,150,30,0.001002815999527229,1.0,"{'Growth Department': 48.0, 'Trading/Opportunity Team': 48.0, 'Compliance Department': 3.0, 'Operations Department': 9.487447706962886, 'Risk Department': 45.30571001668824}",48.0,3.0,9.487447706962886,45.30571001668824,0.15,0.0,standard,,,
adaptive_voting,0,60.86864985459414,66.77374023389214,False,,100,715.0,141.64145514524242,708.2072757262121,2.17367176761215,2.717089709515187,6.792724273787968,500,100,0.003212560997781111,1.0,"{'Growth Department': 143.0, 'Trading/Opportunity Team': 143.0, 'Compliance Department': 143.0, 'Operations Department': 143.0, 'Risk Department': 136.20727572621203}",143.0,143.0,143.0,136.20727572621203,0.15,0.0,standard,,,
adaptive_voting,1,60.89138563515357,64.73855930951301,False,,100,685.0,135.47786224146188,677.3893112073093,2.4290876387210303,3.024524442175099,7.571108949315743,500,100,0.003323772001749603,1.0,"{'Growth Department': 137.0, 'Trading/Opportunity Team': 137.0, 'Compliance Department': 137.0, 'Operations Department': 136.96042015662505, 'Risk Department': 129.42889105068426}",137.0,137.0,136.96042015662505,129.42889105068426,0.15,0.0,standard,,,
adaptive_voting,2,42.1766165805514,61.5278266151895,False,,100,735.0,144.3288943003599,721.6444715017996,3.5768621285700783,3.5859530946374605,8.999859805362576,500,100,0.0031154209973465186,1.0,"{'Growth Department': 147.0, 'Trading/Opportunity Team': 147.0, 'Compliance Department': 147.0, 'Operations Department': 142.64433130716216, 'Risk Department': 138.00014019463742}",147.0,147.0,142.64433130716216,138.00014019463742,0.15,0.0,standard,,,
adaptive_voting,3,45.541001779008596,62.09357798626561,False,,100,705.0,138.14897759625273,690.7448879812637,3.6003090347721125,3.562806952187304,8.24681944858935,500,100,0.002938671997981146,1.0,"{'Growth Department': 141.0, 'Trading/Opportunity Team': 141.0, 'Compliance Department': 141.0, 'Operations Department': 134.991707429853, 'Risk Department': 132.75318055141065}",141.0,141.0,134.991707429853,132.75318055141065,0.15,0.0,standard,,,
adaptive_voting,4,52.49462812501877,62.9934823391577,False,,100,705.0,138.71949978743655,693.5974989371828,3.2782111280454864,3.5191612432661636,9.086318487467167,500,100,0.0028521230015030596,1.0,"{'Growth Department': 141.0, 'Trading/Opportunity Team': 141.0, 'Compliance Department': 141.0, 'Operations Department': 138.68381742465004, 'Risk Department': 131.91368151253283}",141.0,141.0,138.68381742465004,131.91368151253283,0.15,0.0,standard,,,
adaptive_voting,5,33.771759020992796,61.9153270904309,False,,100,665.0,130.56259028098637,652.8129514049318,3.061371278671329,3.0335608068962365,6.946521896627601,500,100,0.002766496003459906,1.0,"{'Growth Department': 133.0, 'Trading/Opportunity Team': 133.0, 'Compliance Department': 133.0, 'Operations Department': 127.7594733015594, 'Risk Department': 126.0534781033724}",133.0,133.0,127.7594733015594,126.0534781033724,0.15,0.0,standard,,,
adaptive_voting,6,56.8699370763625,64.05434118208315,False,,100,720.0,142.3491413510392,711.745706755196,2.6413738383372674,3.3017172979215843,8.25429324480396,500,100,0.0028111749998060986,1.0,"{'Growth Department': 144.0, 'Trading/Opportunity Team': 144.0, 'Compliance Department': 144.0, 'Operations Department': 144.0, 'Risk Department': 135.74570675519604}",144.0,144.0,144.0,135.74570675519604,0.15,0.0,standard,,,
adaptive_voting,7,56.31243544225916,62.72357322983869,False,,100,665.0,131.3831223685272,656.915611842636,2.4373608216639333,2.7897361656161426,7.149116978035565,500,100,0.00252755999827059,1.0,"{'Growth Department': 133.0, 'Trading/Opportunity Team': 133.0, 'Compliance Department': 133.0, 'Operations Department': 132.06472882067155, 'Risk Department': 125.85088302196444}",133.0,133.0,132.06472882067155,125.85088302196444,0.15,0.0,standard,,,
adaptive_voting,8,65.6282267739314,62.93944082533562,False,,100,720.0,141.59846654190972,707.9923327095486,3.38522689988054,3.551111321386614,9.150000833801982,500,100,0.002703899001062382,1.0,"{'Growth Department': 144.0, 'Trading/Opportunity Team': 144.0, 'Compliance Department': 144.0, 'Operations Department': 141.1423335433506, 'Risk Department': 134.84999916619802}",144.0,144.0,141.1423335433506,134.84999916619802,0.15,0.0,standard,,,
adaptive_voting,9,76.42302662523592,64.28632828893325,False,,100,700.0,138.38063018590643,691.9031509295321,2.5853025805991137,3.2209905611770973,8.061292058276479,500,100,0.0027548899997782428,1.0,"{'Growth Department': 140.0, 'Trading/Opportunity Team': 140.0, 'Compliance Department': 140.0, 'Operations Department': 139.9644429878085, 'Risk Department': 131.93870794172352}",140.0,140.0,139.9644429878085,131.93870794172352,0.15,0.0,standard,,,
centralized_profit,0,0.7494969213185678,42.715338752143516,True,22.0,23,210.0,26.402527036816572,132.01263518408285,27.0297993556973,24.551670465816827,64.0,138,23,0.0007182389999798033,0.17391304347826086,"{'Growth Department': 55.0, 'Trading/Opportunity Team': 53.0, 'Compliance Department': -9.0, 'Operations Department': 12.063754026891868, 'Risk Department': 20.948881157190968}",54.0,-9.0,12.063754026891868,20.948881157190968,0.15,0.0,standard,0.0,Growth Department,profit
